timeStamp,elapsed,label,responseCode,reponseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1.61E+12,6,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-13,text,TRUE,,644,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,232,"Attendance, Employee Record-1",200,OK,Users 1-13,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,227,0,0
1.61E+12,246,"Attendance, Employee Record",200,OK,Users 1-14,text,TRUE,,39428,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,5,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-14,text,TRUE,,644,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,241,"Attendance, Employee Record-1",200,OK,Users 1-14,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,234,0,0
1.61E+12,1141,Login page,200,OK,Users 1-15,text,TRUE,,39365,268,5,5,https://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-15,text,TRUE,,580,134,5,5,http://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,1131,Login page-1,200,OK,Users 1-15,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1130,0,679
1.61E+12,239,Employee List,200,OK,Users 1-13,text,TRUE,,39422,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-13,text,TRUE,,638,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,234,Employee List-1,200,OK,Users 1-13,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,229,0,0
1.61E+12,243,Employee List,200,OK,Users 1-14,text,TRUE,,39422,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,6,Employee List-0,301,Moved Permanently,Users 1-14,text,TRUE,,638,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,237,Employee List-1,200,OK,Users 1-14,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,233,0,0
1.61E+12,245,"Admin, General Information",200,OK,Users 1-15,text,TRUE,,39446,350,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-15,text,TRUE,,662,175,3,3,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,240,"Admin, General Information-1",200,OK,Users 1-15,text,TRUE,,38784,175,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,235,0,0
1.61E+12,1125,Login page,200,OK,Users 1-16,text,TRUE,,39365,268,4,4,https://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,8,Login page-0,301,Moved Permanently,Users 1-16,text,TRUE,,580,134,4,4,http://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,1116,Login page-1,200,OK,Users 1-16,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1113,0,665
1.61E+12,247,"Attendance, Employee Record",200,OK,Users 1-15,text,TRUE,,39428,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,5,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-15,text,TRUE,,644,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,242,"Attendance, Employee Record-1",200,OK,Users 1-15,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,235,0,0
1.61E+12,251,"Admin, General Information",200,OK,Users 1-16,text,TRUE,,39446,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-16,text,TRUE,,662,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,246,"Admin, General Information-1",200,OK,Users 1-16,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,238,0,0
1.61E+12,245,Employee List,200,OK,Users 1-15,text,TRUE,,39422,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,3,0,0
1.61E+12,3,Employee List-0,301,Moved Permanently,Users 1-15,text,TRUE,,638,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,3,0,0
1.61E+12,241,Employee List-1,200,OK,Users 1-15,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,237,0,0
1.61E+12,251,"Attendance, Employee Record",200,OK,Users 1-16,text,TRUE,,39428,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,5,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-16,text,TRUE,,644,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,246,"Attendance, Employee Record-1",200,OK,Users 1-16,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,241,0,0
1.61E+12,1164,Login page,200,OK,Users 1-17,text,TRUE,,39365,268,4,4,https://qa.cilsy.id/symfony/web/index.php,10,0,4
1.61E+12,10,Login page-0,301,Moved Permanently,Users 1-17,text,TRUE,,580,134,4,4,http://qa.cilsy.id/symfony/web/index.php,10,0,4
1.61E+12,1153,Login page-1,200,OK,Users 1-17,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1150,0,686
1.61E+12,244,Employee List,200,OK,Users 1-16,text,TRUE,,39422,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,4,Employee List-0,301,Moved Permanently,Users 1-16,text,TRUE,,638,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,4,0,0
1.61E+12,240,Employee List-1,200,OK,Users 1-16,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,234,0,0
1.61E+12,252,"Admin, General Information",200,OK,Users 1-17,text,TRUE,,39446,350,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-17,text,TRUE,,662,175,3,3,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,247,"Admin, General Information-1",200,OK,Users 1-17,text,TRUE,,38784,175,3,3,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,241,0,0
1.61E+12,249,"Attendance, Employee Record",200,OK,Users 1-17,text,TRUE,,39428,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,4,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-17,text,TRUE,,644,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,4,0,0
1.61E+12,245,"Attendance, Employee Record-1",200,OK,Users 1-17,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,242,0,0
1.61E+12,1324,Login page,200,OK,Users 1-18,text,TRUE,,39365,268,4,4,https://qa.cilsy.id/symfony/web/index.php,12,0,4
1.61E+12,12,Login page-0,301,Moved Permanently,Users 1-18,text,TRUE,,580,134,4,4,http://qa.cilsy.id/symfony/web/index.php,12,0,4
1.61E+12,1304,Login page-1,200,OK,Users 1-18,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1300,0,799
1.61E+12,258,Employee List,200,OK,Users 1-17,text,TRUE,,39422,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,6,Employee List-0,301,Moved Permanently,Users 1-17,text,TRUE,,638,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,250,Employee List-1,200,OK,Users 1-17,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,244,0,0
1.61E+12,266,"Admin, General Information",200,OK,Users 1-18,text,TRUE,,39446,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-18,text,TRUE,,662,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,261,"Admin, General Information-1",200,OK,Users 1-18,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,256,0,0
1.61E+12,1101,Login page,200,OK,Users 1-19,text,TRUE,,39365,268,4,4,https://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-19,text,TRUE,,580,134,4,4,http://qa.cilsy.id/symfony/web/index.php,9,0,4
1.61E+12,1091,Login page-1,200,OK,Users 1-19,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1090,0,652
1.61E+12,243,"Admin, General Information",200,OK,Users 1-19,text,TRUE,,39446,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-19,text,TRUE,,662,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,239,"Admin, General Information-1",200,OK,Users 1-19,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,234,0,0
1.61E+12,286,"Attendance, Employee Record",200,OK,Users 1-18,text,TRUE,,39428,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,11,0,0
1.61E+12,11,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-18,text,TRUE,,644,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,11,0,0
1.61E+12,274,"Attendance, Employee Record-1",200,OK,Users 1-18,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,269,0,0
1.61E+12,240,"Attendance, Employee Record",200,OK,Users 1-19,text,TRUE,,39428,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,7,0,0
1.61E+12,7,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-19,text,TRUE,,644,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,7,0,0
1.61E+12,233,"Attendance, Employee Record-1",200,OK,Users 1-19,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,228,0,0
1.61E+12,275,Employee List,200,OK,Users 1-18,text,TRUE,,39422,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,9,0,0
1.61E+12,10,Employee List-0,301,Moved Permanently,Users 1-18,text,TRUE,,638,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,9,0,0
1.61E+12,263,Employee List-1,200,OK,Users 1-18,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,257,0,0
1.61E+12,246,Employee List,200,OK,Users 1-19,text,TRUE,,39422,326,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,9,0,0
1.61E+12,9,Employee List-0,301,Moved Permanently,Users 1-19,text,TRUE,,638,163,4,4,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,9,0,0
1.61E+12,235,Employee List-1,200,OK,Users 1-19,text,TRUE,,38784,163,4,4,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,230,0,0
1.61E+12,1650,Login page,200,OK,Users 1-20,text,TRUE,,39365,268,4,4,https://qa.cilsy.id/symfony/web/index.php,10,0,4
1.61E+12,10,Login page-0,301,Moved Permanently,Users 1-20,text,TRUE,,580,134,4,4,http://qa.cilsy.id/symfony/web/index.php,10,0,4
1.61E+12,1636,Login page-1,200,OK,Users 1-20,text,TRUE,,38785,134,4,4,https://qa.cilsy.id/symfony/web/index.php,1634,0,1001
1.61E+12,344,"Admin, General Information",200,OK,Users 1-20,text,TRUE,,39446,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-20,text,TRUE,,662,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,339,"Admin, General Information-1",200,OK,Users 1-20,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,328,0,0
1.61E+12,1150,Login page,200,OK,Users 1-22,text,TRUE,,39366,268,5,5,https://qa.cilsy.id/symfony/web/index.php,11,0,5
1.61E+12,11,Login page-0,301,Moved Permanently,Users 1-22,text,TRUE,,581,134,5,5,http://qa.cilsy.id/symfony/web/index.php,11,0,5
1.61E+12,1138,Login page-1,200,OK,Users 1-22,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1133,0,676
1.61E+12,378,"Attendance, Employee Record",200,OK,Users 1-20,text,TRUE,,39428,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,25,0,0
1.61E+12,25,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-20,text,TRUE,,644,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,25,0,0
1.61E+12,353,"Attendance, Employee Record-1",200,OK,Users 1-20,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,347,0,0
1.61E+12,271,"Admin, General Information",200,OK,Users 1-22,text,TRUE,,39446,350,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,24,0,0
1.61E+12,24,"Admin, General Information-0",301,Moved Permanently,Users 1-22,text,TRUE,,662,175,5,5,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,24,0,0
1.61E+12,247,"Admin, General Information-1",200,OK,Users 1-22,text,TRUE,,38784,175,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,241,0,0
1.61E+12,1116,Login page,200,OK,Users 1-23,text,TRUE,,39366,268,6,6,https://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,9,Login page-0,301,Moved Permanently,Users 1-23,text,TRUE,,581,134,6,6,http://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,1107,Login page-1,200,OK,Users 1-23,text,TRUE,,38785,134,6,6,https://qa.cilsy.id/symfony/web/index.php,1105,0,658
1.61E+12,267,"Attendance, Employee Record",200,OK,Users 1-22,text,TRUE,,39428,332,6,6,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,10,0,0
1.61E+12,10,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-22,text,TRUE,,644,166,6,6,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,10,0,0
1.61E+12,256,"Attendance, Employee Record-1",200,OK,Users 1-22,text,TRUE,,38784,166,6,6,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,240,0,0
1.61E+12,348,Employee List,200,OK,Users 1-20,text,TRUE,,39422,326,6,6,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,5,Employee List-0,301,Moved Permanently,Users 1-20,text,TRUE,,638,163,6,6,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,5,0,0
1.61E+12,343,Employee List-1,200,OK,Users 1-20,text,TRUE,,38784,163,6,6,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,335,0,0
1.61E+12,2326,Login page,200,OK,Users 1-21,text,TRUE,,39365,268,5,5,https://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,8,Login page-0,301,Moved Permanently,Users 1-21,text,TRUE,,580,134,5,5,http://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,2317,Login page-1,200,OK,Users 1-21,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,2312,0,1823
1.61E+12,242,"Admin, General Information",200,OK,Users 1-23,text,TRUE,,39446,350,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,5,"Admin, General Information-0",301,Moved Permanently,Users 1-23,text,TRUE,,662,175,5,5,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,5,0,0
1.61E+12,237,"Admin, General Information-1",200,OK,Users 1-23,text,TRUE,,38784,175,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,234,0,0
1.61E+12,288,Employee List,200,OK,Users 1-22,text,TRUE,,39422,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,20,0,0
1.61E+12,20,Employee List-0,301,Moved Permanently,Users 1-22,text,TRUE,,638,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,20,0,0
1.61E+12,268,Employee List-1,200,OK,Users 1-22,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,255,0,0
1.61E+12,261,"Admin, General Information",200,OK,Users 1-21,text,TRUE,,39446,350,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,4,"Admin, General Information-0",301,Moved Permanently,Users 1-21,text,TRUE,,662,175,5,5,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,4,0,0
1.61E+12,257,"Admin, General Information-1",200,OK,Users 1-21,text,TRUE,,38784,175,5,5,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,251,0,0
1.61E+12,244,"Attendance, Employee Record",200,OK,Users 1-23,text,TRUE,,39428,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,6,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-23,text,TRUE,,644,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,6,0,0
1.61E+12,237,"Attendance, Employee Record-1",200,OK,Users 1-23,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,234,0,0
1.61E+12,1164,Login page,200,OK,Users 1-24,text,TRUE,,39366,268,5,5,https://qa.cilsy.id/symfony/web/index.php,30,0,24
1.61E+12,31,Login page-0,301,Moved Permanently,Users 1-24,text,TRUE,,581,134,5,5,http://qa.cilsy.id/symfony/web/index.php,30,0,24
1.61E+12,1133,Login page-1,200,OK,Users 1-24,text,TRUE,,38785,134,5,5,https://qa.cilsy.id/symfony/web/index.php,1130,0,668
1.61E+12,245,Employee List,200,OK,Users 1-23,text,TRUE,,39422,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,6,Employee List-0,301,Moved Permanently,Users 1-23,text,TRUE,,638,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,6,0,0
1.61E+12,239,Employee List-1,200,OK,Users 1-23,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,229,0,0
1.61E+12,261,"Attendance, Employee Record",200,OK,Users 1-21,text,TRUE,,39428,332,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,5,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-21,text,TRUE,,644,166,5,5,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,5,0,0
1.61E+12,256,"Attendance, Employee Record-1",200,OK,Users 1-21,text,TRUE,,38784,166,5,5,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,252,0,0
1.61E+12,244,"Admin, General Information",200,OK,Users 1-24,text,TRUE,,39446,350,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,7,0,0
1.61E+12,7,"Admin, General Information-0",301,Moved Permanently,Users 1-24,text,TRUE,,662,175,4,4,http://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,7,0,0
1.61E+12,236,"Admin, General Information-1",200,OK,Users 1-24,text,TRUE,,38784,175,4,4,https://qa.cilsy.id/symfony/web/index.php/admin/viewOrganizationGeneralInformation,228,0,0
1.61E+12,264,Employee List,200,OK,Users 1-21,text,TRUE,,39422,326,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,8,0,0
1.61E+12,8,Employee List-0,301,Moved Permanently,Users 1-21,text,TRUE,,638,163,5,5,http://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,8,0,0
1.61E+12,256,Employee List-1,200,OK,Users 1-21,text,TRUE,,38784,163,5,5,https://qa.cilsy.id/symfony/web/index.php/pim/viewEmployeeList/reset/1,251,0,0
1.61E+12,239,"Attendance, Employee Record",200,OK,Users 1-24,text,TRUE,,39428,332,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,7,0,0
1.61E+12,8,"Attendance, Employee Record-0",301,Moved Permanently,Users 1-24,text,TRUE,,644,166,4,4,http://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,7,0,0
1.61E+12,230,"Attendance, Employee Record-1",200,OK,Users 1-24,text,TRUE,,38784,166,4,4,https://qa.cilsy.id/symfony/web/index.php/attendance/viewAttendanceRecord,227,0,0
1.61E+12,1157,Login page,200,OK,Users 1-25,text,TRUE,,39366,268,4,4,https://qa.cilsy.id/symfony/web/index.php,8,0,4
1.61E+12,8,Login page-0,301,Moved Permanently,Users 1-25,text,TRUE,,581,134,4,4,http://qa.cilsy.id/symfony/web/index.php,8,0,4
